name,value,year,lastValue,rank
TAXI,170,2017.1,170,1
TAXI,2658,2016.4,2658,1
TAXI,2162,2017.10,2162,1
TAXI,3074,2016.7,3074,1
TAXI,2843,2015.10,2843,1
TAXI,334,2017.9,334,1
TAXI,2213,2018.12,2213,1
TAXI,1484,2016.10,1484,1
TAXI,1100,2018.4,1100,1
TAXI,12217,2017.1,12217,1
TAXI,2404,2017.9,2404,1
TAXI,21678,2017.2,21678,1
TAXI,859,2017.12,859,1
TAXI,25,2017.7,25,1
TAXI,11958,2015.9,11958,1
TAXI,3826,2018.10,3826,1
TAXI,3821,2017.9,3821,1
TAXI,4952,2017.1,4952,1
TAXI,782,2017.1,782,1
TAXI,1025,2016.12,1025,1
TAXI,3828,2016.5,3828,1
TAXI,8259,2019.2,8259,1
TAXI,1245,2016.8,1245,1
TAXI,23133,2017.6,23133,1
TAXI,10606,2017.12,10606,1
TAXI,1557,2016.3,1557,1
TAXI,2480,2018.8,2480,1
TAXI,3187,2018.10,3187,1
TAXI,612,2015.12,612,1
TAXI,3781,2018.1,3781,1
TAXI,985,2018.12,985,1
TAXI,2808,2017.9,2808,1
TAXI,989,2018.5,989,1
TAXI,1962,2017.11,1962,1
TAXI,2258,2016.2,2258,1
TAXI,449,2015.7,449,1
TAXI,1085,2018.6,1085,1
TAXI,1529,2017.3,1529,1
TAXI,1211,2018.3,1211,1
TAXI,3393,2017.3,3393,1
TAXI,134,2018.2,134,1
TAXI,831,2018.3,831,1
TAXI,946,2018.4,946,1
TAXI,583,2016.1,583,1
TAXI,545,2018.2,545,1
TAXI,1250,2019.3,1250,1
TAXI,172,2019.8,172,1
TAXI,112,2018.3,112,1
TAXI,388,2017.4,388,1
TAXI,12493,2018.2,12493,1
TAXI,2841,2017.7,2841,1
TAXI,4794,2018.11,4794,1
TAXI,576,2017.12,576,1
TAXI,7,2017.7,7,1
TAXI,4273,2018.2,4273,1
TAXI,443,2016.9,443,1
TAXI,5172,2016.5,5172,1
TAXI,2193,2016.5,2193,1
TAXI,3177,2018.9,3177,1
TAXI,4457,2017.5,4457,1
TAXI,29518,2017.7,29518,1
TAXI,94,2018.12,94,1
TAXI,42,2018.12,42,1
TAXI,1919,2018.2,1919,1
TAXI,216,2018.9,216,1
TAXI,666,2016.1,666,1
TAXI,625,2017.11,625,1
TAXI,6018,2016.5,6018,1
TAXI,7843,2019.4,7843,1
TAXI,1277,2017.9,1277,1
TAXI,317,2015.5,317,1
TAXI,820,2017.4,820,1
TAXI,2871,2016.3,2871,1
TAXI,40992,2016.1,40992,1
TAXI,422,2017.3,422,1
TAXI,3014,2018.7,3014,1
TAXI,63308,2016.3,63308,1
TAXI,1914,2019.9,1914,1
TAXI,561,2016.4,561,1
TAXI,2781,2019.5,2781,1
TAXI,1472,2018.2,1472,1
TAXI,1014,2018.9,1014,1
TAXI,64,2019.3,64,1
TAXI,1182,2019.6,1182,1
TAXI,842,2019.6,842,1
TAXI,198,2017.7,198,1
TAXI,2302,2017.6,2302,1
TAXI,27593,2019.4,27593,1
TAXI,546,2017.11,546,1
TAXI,3310,2017.4,3310,1
TAXI,574,2019.5,574,1
TAXI,277,2018.6,277,1
TAXI,1186,2019.6,1186,1
TAXI,202,2016.7,202,1
TAXI,3125,2018.3,3125,1
TAXI,6987,2019.8,6987,1
TAXI,11458,2018.10,11458,1
TAXI,6038,2019.3,6038,1
TAXI,1278,2019.5,1278,1
TAXI,3434,2018.6,3434,1
TAXI,7177,2018.12,7177,1
TAXI,4668,2019.5,4668,1
TAXI,1760,2017.9,1760,1
TAXI,7392,2018.7,7392,1
TAXI,14114,2017.4,14114,1
TAXI,728,2017.2,728,1
TAXI,1174,2017.11,1174,1
TAXI,1549,2018.5,1549,1
TAXI,4006,2018.4,4006,1
TAXI,3297,2015.4,3297,1
TAXI,2464,2018.8,2464,1
TAXI,7735,2016.7,7735,1
TAXI,108,2018.9,108,1
TAXI,833,2018.3,833,1
TAXI,7225,2018.2,7225,1
TAXI,27801,2016.9,27801,1
TAXI,302,2019.5,302,1
TAXI,7535,2017.1,7535,1
TAXI,14741,2016.6,14741,1
TAXI,7026,2019.6,7026,1
TAXI,124,2017.10,124,1
TAXI,1287,2018.7,1287,1
TAXI,2101,2017.2,2101,1
TAXI,766,2017.2,766,1
TAXI,1058,2017.9,1058,1
TAXI,615,2018.12,615,1
TAXI,23260,2015.11,23260,1
TAXI,46785,2015.12,46785,1
TAXI,3284,2015.6,3284,1
TAXI,254,2015.11,254,1
TAXI,10386,2016.2,10386,1
TAXI,3446,2016.6,3446,1
TAXI,7858,2017.9,7858,1
TAXI,1261,2015.8,1261,1
TAXI,2193,2017.9,2193,1
TAXI,4914,2016.7,4914,1
TAXI,24433,2016.3,24433,1
TAXI,2718,2019.5,2718,1
TAXI,2603,2019.1,2603,1
TAXI,2065,2017.2,2065,1
TAXI,25,2016.4,25,1
TAXI,1100,2018.4,1100,1
TAXI,1492,2019.5,1492,1
TAXI,1762,2017.6,1762,1
TAXI,11443,2018.2,11443,1
TAXI,707,2017.3,707,1
TAXI,2767,2019.8,2767,1
TAXI,66,2019.8,66,1
TAXI,1465,2019.1,1465,1
TAXI,23407,2018.7,23407,1
TAXI,135,2016.3,135,1
TAXI,6342,2017.10,6342,1
TAXI,7478,2018.3,7478,1
TAXI,28335,2018.2,28335,1
TAXI,3179,2019.7,3179,1
TAXI,8773,2017.1,8773,1
TAXI,437,2019.6,437,1
TAXI,1639,2015.11,1639,1
TAXI,7771,2017.11,7771,1
TAXI,143,2016.8,143,1
TAXI,4088,2018.12,4088,1
TAXI,4264,2018.8,4264,1
TAXI,92,2017.12,92,1
TAXI,14,2017.10,14,1
TAXI,576,2017.9,576,1
TAXI,390,2017.12,390,1
TAXI,20747,2019.6,20747,1
TAXI,1256,2019.5,1256,1
TAXI,8661,2018.3,8661,1
TAXI,965,2018.11,965,1
TAXI,939,2016.10,939,1
TAXI,2821,2018.10,2821,1
TAXI,362,2019.1,362,1
TAXI,23,2019.6,23,1
TAXI,9577,2016.7,9577,1
TAXI,338,2018.2,338,1
TAXI,12878,2018.1,12878,1
TAXI,35,2019.1,35,1
TAXI,6376,2016.5,6376,1
TAXI,12476,2015.5,12476,1
TAXI,73,2018.11,73,1
TAXI,17,2019.1,17,1
TAXI,4399,2016.6,4399,1
TAXI,507,2018.9,507,1
TAXI,2032,2017.9,2032,1
TAXI,15127,2016.11,15127,1
TAXI,8909,2019.5,8909,1
TAXI,846,2018.10,846,1
TAXI,1654,2017.7,1654,1
TAXI,2684,2019.9,2684,1
TAXI,1222,2018.10,1222,1
TAXI,3850,2018.10,3850,1
TAXI,3902,2015.9,3902,1
TAXI,6057,2017.2,6057,1
TAXI,37,2016.4,37,1
TAXI,36130,2016.3,36130,1
TAXI,3946,2016.4,3946,1
TAXI,35443,2016.10,35443,1
TAXI,12803,2015.4,12803,1
TAXI,4457,2018.9,4457,1
TAXI,5172,2019.6,5172,1
TAXI,100,2016.3,100,1
TAXI,2527,2018.9,2527,1
TAXI,114,2016.12,114,1
TAXI,498,2019.9,498,1
TAXI,5218,2019.8,5218,1
TAXI,578,2019.7,578,1
TAXI,7431,2017.12,7431,1
TAXI,5991,2015.6,5991,1
TAXI,7868,2015.8,7868,1
TAXI,2401,2018.7,2401,1
TAXI,223,2019.4,223,1
TAXI,2637,2016.11,2637,1
TAXI,21,2019.9,21,1
TAXI,137,2018.6,137,1
TAXI,3789,2017.4,3789,1
TAXI,64,2015.12,64,1
TAXI,619,2016.9,619,1
TAXI,1,2015.1,1,1
TAXI,9751,2017.5,9751,1
TAXI,1785,2018.5,1785,1
TAXI,7978,2015.12,7978,1
TAXI,4061,2016.7,4061,1
TAXI,1648,2018.12,1648,1
TAXI,1974,2017.2,1974,1
TAXI,12,2019.3,12,1
TAXI,320,2018.3,320,1
TAXI,1519,2017.8,1519,1
TAXI,1883,2018.5,1883,1
TAXI,7835,2016.4,7835,1
TAXI,589,2018.3,589,1
TAXI,1330,2018.9,1330,1
TAXI,5726,2017.8,5726,1
TAXI,219,2017.9,219,1
TAXI,1388,2016.2,1388,1
TAXI,470,2019.8,470,1
TAXI,2689,2015.10,2689,1
TAXI,2816,2017.11,2816,1
TAXI,9986,2016.12,9986,1
TAXI,165,2016.2,165,1
TAXI,4035,2015.8,4035,1
TAXI,138,2018.1,138,1
TAXI,1143,2017.7,1143,1
TAXI,2557,2016.4,2557,1
TAXI,3117,2018.4,3117,1
TAXI,201,2016.4,201,1
TAXI,5,2016.10,5,1
TAXI,7817,2018.9,7817,1
TAXI,10251,2017.5,10251,1
TAXI,2412,2016.5,2412,1
TAXI,11713,2017.2,11713,1
TAXI,7736,2018.11,7736,1
TAXI,2417,2018.3,2417,1
TAXI,27266,2015.8,27266,1
TAXI,6308,2019.8,6308,1
TAXI,2034,2017.10,2034,1
TAXI,16558,2019.5,16558,1
TAXI,91,2017.12,91,1
TAXI,34645,2017.1,34645,1
TAXI,4479,2016.8,4479,1
TAXI,1066,2018.3,1066,1
TAXI,2069,2015.1,2069,1
TAXI,6302,2017.8,6302,1
TAXI,1781,2016.4,1781,1
TAXI,2026,2018.3,2026,1
TAXI,2934,2016.8,2934,1
TAXI,5028,2018.8,5028,1
TAXI,1556,2015.7,1556,1
TAXI,4740,2018.1,4740,1
TAXI,14168,2017.7,14168,1
TAXI,14490,2019.6,14490,1
TAXI,324,2017.12,324,1
TAXI,5106,2018.3,5106,1
TAXI,2513,2018.6,2513,1
TAXI,824,2018.9,824,1
TAXI,401,2017.4,401,1
TAXI,1245,2017.1,1245,1
TAXI,5274,2017.2,5274,1
TAXI,1786,2018.6,1786,1
TAXI,1106,2017.8,1106,1
TAXI,749,2018.9,749,1
TAXI,552,2019.5,552,1
TAXI,554,2016.8,554,1
TAXI,1341,2017.12,1341,1
TAXI,2426,2018.4,2426,1
TAXI,562,2017.9,562,1
TAXI,365,2018.11,365,1
TAXI,893,2019.3,893,1
TAXI,6,2018.8,6,1
TAXI,800,2018.7,800,1
TAXI,27112,2019.6,27112,1
TAXI,153,2017.7,153,1
TAXI,2970,2017.6,2970,1
TAXI,1624,2018.4,1624,1
TAXI,60,2017.9,60,1
TAXI,3488,2018.8,3488,1
TAXI,583,2019.1,583,1
TAXI,26577,2015.2,26577,1
TAXI,29808,2015.4,29808,1
TAXI,2340,2015.3,2340,1
TAXI,5155,2017.3,5155,1
TAXI,5097,2017.7,5097,1
TAXI,728,2018.11,728,1
TAXI,1053,2019.5,1053,1
TAXI,240,2016.10,240,1
TAXI,91,2019.8,91,1
TAXI,1,2019.1,1,1
TAXI,4865,2017.3,4865,1
TAXI,2010,2019.4,2010,1
TAXI,95,2018.3,95,1
TAXI,3445,2018.7,3445,1
TAXI,3809,2018.6,3809,1
TAXI,28,2015.7,28,1
TAXI,3150,2019.5,3150,1
TAXI,11,2018.8,11,1
TAXI,41634,2019.4,41634,1
TAXI,69,2016.1,69,1
TAXI,31058,2018.10,31058,1
TAXI,4388,2016.3,4388,1
TAXI,43957,2016.8,43957,1
TAXI,1024,2017.12,1024,1
TAXI,12699,2016.8,12699,1
TAXI,706,2018.7,706,1
TAXI,250,2018.4,250,1
TAXI,2038,2017.5,2038,1
TAXI,240,2019.5,240,1
TAXI,5648,2017.11,5648,1
TAXI,11898,2016.11,11898,1
TAXI,27599,2015.12,27599,1
TAXI,1583,2017.10,1583,1
TAXI,488,2018.8,488,1
TAXI,420,2017.3,420,1
TAXI,1649,2018.2,1649,1
TAXI,827,2018.8,827,1
TAXI,842,2017.9,842,1
TAXI,1282,2019.5,1282,1
TAXI,8402,2019.2,8402,1
TAXI,13943,2019.4,13943,1
TAXI,43043,2015.6,43043,1
TAXI,277,2015.4,277,1
TAXI,4885,2018.11,4885,1
TAXI,13280,2019.1,13280,1
TAXI,33,2019.7,33,1
TAXI,755,2018.6,755,1
TAXI,7411,2019.5,7411,1
TAXI,1474,2016.10,1474,1
TAXI,1004,2018.2,1004,1
TAXI,12316,2017.5,12316,1
TAXI,2110,2016.6,2110,1
TAXI,827,2018.2,827,1
TAXI,2774,2017.10,2774,1
TAXI,30,2018.4,30,1
TAXI,2500,2015.7,2500,1
TAXI,4032,2016.9,4032,1
TAXI,80,2018.6,80,1
TAXI,43,2019.1,43,1
TAXI,1801,2018.12,1801,1
TAXI,41,2019.3,41,1
TAXI,14235,2018.9,14235,1
TAXI,2109,2016.1,2109,1
TAXI,2369,2017.10,2369,1
TAXI,9002,2018.6,9002,1
TAXI,1343,2016.1,1343,1
TAXI,2900,2019.8,2900,1
TAXI,16,2016.8,16,1
TAXI,425,2016.5,425,1
TAXI,3449,2017.6,3449,1
TAXI,2207,2019.2,2207,1
TAXI,17523,2019.2,17523,1
TAXI,59,2018.2,59,1
TAXI,1448,2016.12,1448,1
TAXI,3603,2018.11,3603,1
TAXI,1342,2018.9,1342,1
TAXI,1857,2018.9,1857,1
TAXI,915,2019.1,915,1
TAXI,1243,2015.9,1243,1
TAXI,1147,2015.8,1147,1
TAXI,566,2016.5,566,1
TAXI,877,2019.7,877,1
TAXI,5654,2018.7,5654,1
TAXI,2153,2015.8,2153,1
TAXI,6211,2019.3,6211,1
TAXI,1666,2016.5,1666,1
TAXI,954,2018.4,954,1
TAXI,808,2018.10,808,1
TAXI,34927,2018.12,34927,1
TAXI,5173,2016.3,5173,1
TAXI,36370,2015.3,36370,1
TAXI,764,2017.4,764,1
TAXI,10493,2018.3,10493,1
TAXI,1253,2018.12,1253,1
TAXI,1319,2019.9,1319,1
TAXI,135,2019.3,135,1
TAXI,2213,2018.10,2213,1
TAXI,2,2016.2,2,1
TAXI,7945,2017.2,7945,1
TAXI,684,2017.7,684,1
TAXI,86,2019.6,86,1
TAXI,17159,2018.12,17159,1
TAXI,528,2019.4,528,1
TAXI,4151,2019.5,4151,1
TAXI,15689,2016.6,15689,1
TAXI,24698,2018.11,24698,1
TAXI,131,2017.3,131,1
TAXI,389,2016.12,389,1
TAXI,3769,2018.8,3769,1
TAXI,24,2019.4,24,1
TAXI,8953,2019.7,8953,1
TAXI,330,2019.2,330,1
TAXI,535,2018.4,535,1
TAXI,2881,2017.11,2881,1
TAXI,409,2016.7,409,1
TAXI,9200,2017.10,9200,1
TAXI,205,2016.7,205,1
TAXI,2208,2017.4,2208,1
TAXI,364,2016.10,364,1
TAXI,288,2018.10,288,1
TAXI,3,2017.11,3,1
TAXI,205,2018.1,205,1
TAXI,1095,2019.1,1095,1
TAXI,550,2019.6,550,1
TAXI,1277,2017.3,1277,1
TAXI,30710,2019.7,30710,1
TAXI,972,2018.8,972,1
TAXI,4512,2019.7,4512,1
TAXI,1014,2016.8,1014,1
TAXI,22045,2018.2,22045,1
TAXI,7414,2016.3,7414,1
TAXI,124,2018.8,124,1
TAXI,605,2019.5,605,1
TAXI,5556,2018.9,5556,1
TAXI,879,2016.10,879,1
TAXI,1232,2016.6,1232,1
TAXI,199,2017.12,199,1
TAXI,4201,2016.10,4201,1
TAXI,2794,2018.3,2794,1
TAXI,2683,2018.1,2683,1
TAXI,690,2018.7,690,1
TAXI,20404,2016.3,20404,1
TAXI,1739,2018.11,1739,1
TAXI,22573,2016.8,22573,1
TAXI,1033,2018.5,1033,1
TAXI,166,2018.9,166,1
TAXI,384,2016.11,384,1
TAXI,5954,2015.10,5954,1
TAXI,63,2018.6,63,1
TAXI,668,2015.5,668,1
TAXI,14623,2016.4,14623,1
TAXI,6586,2017.6,6586,1
TAXI,478,2018.3,478,1
TAXI,2033,2018.6,2033,1
TAXI,8689,2018.2,8689,1
TAXI,1545,2018.5,1545,1
TAXI,993,2018.11,993,1
TAXI,969,2018.9,969,1
TAXI,3768,2016.6,3768,1
TAXI,259,2017.4,259,1
TAXI,3513,2018.9,3513,1
TAXI,8832,2017.4,8832,1
TAXI,27,2015.10,27,1
TAXI,17301,2015.12,17301,1
TAXI,3122,2018.9,3122,1
TAXI,1561,2018.3,1561,1
TAXI,5004,2018.8,5004,1
TAXI,1983,2018.1,1983,1
TAXI,44,2018.3,44,1
TAXI,1590,2017.3,1590,1
TAXI,369,2017.6,369,1
TAXI,64453,2016.6,64453,1
TAXI,1053,2016.4,1053,1
TAXI,24788,2015.10,24788,1
TAXI,1031,2019.2,1031,1
TAXI,9,2018.1,9,1
TAXI,84,2018.1,84,1
TAXI,24,2017.11,24,1
TAXI,136,2017.8,136,1
TAXI,489,2018.10,489,1
TAXI,214,2018.2,214,1
TAXI,3279,2017.12,3279,1
TAXI,2915,2019.1,2915,1
TAXI,381,2017.7,381,1
TAXI,11440,2019.5,11440,1
TAXI,454,2018.8,454,1
TAXI,2067,2015.11,2067,1
TAXI,90,2019.4,90,1
TAXI,731,2016.6,731,1
TAXI,212,2018.10,212,1
TAXI,1276,2016.3,1276,1
TAXI,3327,2016.4,3327,1
TAXI,1871,2019.8,1871,1
TAXI,5,2017.6,5,1
TAXI,354,2017.6,354,1
TAXI,56,2019.6,56,1
TAXI,382,2019.3,382,1
TAXI,1186,2019.7,1186,1
TAXI,6247,2017.6,6247,1
TAXI,213,2018.1,213,1
TAXI,1432,2019.5,1432,1
TAXI,797,2019.9,797,1
TAXI,23,2015.12,23,1
TAXI,52,2015.12,52,1
TAXI,990,2018.9,990,1
TAXI,651,2018.1,651,1
TAXI,11013,2015.4,11013,1
TAXI,260,2018.1,260,1
TAXI,386,2018.5,386,1
TAXI,33796,2015.11,33796,1
TAXI,3540,2017.2,3540,1
GREEN,380,2018.1,380,6
TAXI,2167,2018.1,2167,1
TAXI,307,2016.10,307,1
TAXI,2276,2017.1,2276,1
VIA,852703,2018.7,852703,4
TAXI,56,2018.8,56,1
TAXI,835,2018.4,835,1
TAXI,1965,2016.4,1965,1
TAXI,36578,2017.7,36578,1
TAXI,1001,2019.5,1001,1
TAXI,3615,2017.8,3615,1
TAXI,7778,2015.10,7778,1
TAXI,56057,2016.7,56057,1
TAXI,1987,2018.12,1987,1
TAXI,2431,2019.7,2431,1
TAXI,1308,2018.2,1308,1
TAXI,1001,2017.4,1001,1
TAXI,1086,2015.8,1086,1
TAXI,109,2016.2,109,1
TAXI,795,2017.7,795,1
TAXI,95282,2015.10,95282,1
TAXI,5157,2018.11,5157,1
TAXI,3899,2019.5,3899,1
TAXI,11868,2017.4,11868,1
TAXI,11371,2016.5,11371,1
TAXI,2715,2019.8,2715,1
TAXI,16101,2018.8,16101,1
TAXI,44288,2016.9,44288,1
TAXI,129,2018.11,129,1
TAXI,29844,2018.11,29844,1
TAXI,3728,2019.6,3728,1
LYFT,4246575,2018.10,4246575,3
TAXI,21425,2015.9,21425,1
TAXI,25892,2018.9,25892,1
TAXI,23378,2015.10,23378,1
TAXI,951,2018.12,951,1
TAXI,2613,2017.12,2613,1
TAXI,73,2019.4,73,1
TAXI,1228,2018.7,1228,1
TAXI,4416,2017.7,4416,1
TAXI,3529,2018.5,3529,1
TAXI,13836,2019.2,13836,1
TAXI,1180,2017.4,1180,1
TAXI,1104,2019.8,1104,1
TAXI,743,2017.6,743,1
TAXI,1043,2018.2,1043,1
TAXI,1923,2018.3,1923,1
TAXI,1160,2016.7,1160,1
TAXI,28514,2016.11,28514,1
TAXI,18938,2016.12,18938,1
TAXI,1001,2019.2,1001,1
TAXI,1055,2017.11,1055,1
TAXI,2108,2018.7,2108,1
TAXI,67,2018.3,67,1
TAXI,3090,2016.3,3090,1
TAXI,2175,2017.5,2175,1
TAXI,5111,2017.11,5111,1
TAXI,1714,2015.7,1714,1
JUNO,1123041,2018.12,1123041,5
TAXI,4036,2017.9,4036,1
TAXI,2500,2016.7,2500,1
TAXI,329,2019.1,329,1
TAXI,881,2016.7,881,1
TAXI,434,2017.12,434,1
TAXI,19692,2018.9,19692,1
TAXI,18983,2019.4,18983,1
TAXI,6027,2015.12,6027,1
TAXI,2204,2018.8,2204,1
TAXI,42381,2016.5,42381,1
TAXI,2680,2016.4,2680,1
TAXI,5684,2017.3,5684,1
TAXI,45079,2018.5,45079,1
TAXI,551,2018.7,551,1
TAXI,3713,2018.6,3713,1
TAXI,62,2017.5,62,1
TAXI,12990,2018.8,12990,1
TAXI,52,2019.7,52,1
TAXI,6760,2019.8,6760,1
TAXI,2010,2015.11,2010,1
TAXI,274,2015.5,274,1
TAXI,843,2018.4,843,1
TAXI,2153,2016.4,2153,1
TAXI,3816,2018.9,3816,1
TAXI,25534,2019.5,25534,1
TAXI,1734,2015.6,1734,1
TAXI,8279,2017.6,8279,1
TAXI,40146,2018.5,40146,1
TAXI,1717,2016.1,1717,1
TAXI,364,2018.5,364,1
TAXI,71,2019.8,71,1
TAXI,1327,2018.7,1327,1
TAXI,3131,2017.3,3131,1
TAXI,201,2017.1,201,1
TAXI,6724,2018.12,6724,1
TAXI,3935,2017.11,3935,1
TAXI,246,2018.5,246,1
TAXI,7677,2016.10,7677,1
TAXI,22,2017.8,22,1
TAXI,393,2017.12,393,1
TAXI,1683,2019.6,1683,1
TAXI,1223,2016.3,1223,1
TAXI,52,2015.11,52,1
TAXI,73741,2016.7,73741,1
TAXI,13995,2015.10,13995,1
TAXI,8295,2017.9,8295,1
TAXI,467,2016.7,467,1
TAXI,2994,2016.6,2994,1
TAXI,1249,2017.4,1249,1
TAXI,3492,2018.6,3492,1
TAXI,1183,2018.1,1183,1
TAXI,12259,2016.9,12259,1
TAXI,305,2016.7,305,1
TAXI,1623,2018.3,1623,1
TAXI,619,2018.11,619,1
JUNO,5338,2016.4,5338,5
TAXI,12419,2016.1,12419,1
TAXI,692,2016.12,692,1
TAXI,491,2018.9,491,1
TAXI,3836,2018.11,3836,1
TAXI,63,2016.3,63,1
TAXI,7626,2019.3,7626,1
TAXI,4872,2018.5,4872,1
TAXI,56938,2017.4,56938,1
TAXI,12301,2015.12,12301,1
TAXI,8003,2016.8,8003,1
TAXI,157,2017.12,157,1
TAXI,341,2019.6,341,1
TAXI,442,2016.6,442,1
TAXI,2497,2017.3,2497,1
TAXI,1981,2019.3,1981,1
TAXI,893,2016.7,893,1
TAXI,2656,2017.8,2656,1
TAXI,2772,2015.11,2772,1
TAXI,7665,2016.11,7665,1
TAXI,1063,2017.5,1063,1
TAXI,291,2018.12,291,1
TAXI,43,2016.6,43,1
TAXI,934,2019.8,934,1
TAXI,1639,2017.4,1639,1
TAXI,130,2016.4,130,1
TAXI,298,2016.7,298,1
TAXI,2010,2015.12,2010,1
TAXI,24,2019.4,24,1
TAXI,34,2017.7,34,1
TAXI,105,2017.2,105,1
TAXI,5868,2016.11,5868,1
TAXI,242,2018.3,242,1
TAXI,9918,2016.6,9918,1
TAXI,4426,2016.7,4426,1
TAXI,5615,2016.11,5615,1
TAXI,1494,2017.12,1494,1
TAXI,11262,2018.8,11262,1
TAXI,852,2015.4,852,1
TAXI,14597,2016.9,14597,1
TAXI,1236,2017.5,1236,1
TAXI,535,2016.2,535,1
TAXI,805,2018.9,805,1
TAXI,15542,2017.11,15542,1
TAXI,3301,2019.8,3301,1
TAXI,252,2019.1,252,1
TAXI,10928,2019.8,10928,1
TAXI,9490,2016.1,9490,1
TAXI,1108,2018.11,1108,1
JUNO,656652,2016.12,656652,5
TAXI,1495,2017.12,1495,1
TAXI,15225,2016.1,15225,1
TAXI,3668,2018.8,3668,1
TAXI,1495,2019.6,1495,1
TAXI,1581,2017.10,1581,1
TAXI,493,2017.3,493,1
TAXI,5367,2016.8,5367,1
TAXI,2068,2017.10,2068,1
TAXI,151,2018.5,151,1
TAXI,2370,2017.7,2370,1
TAXI,388,2018.10,388,1
TAXI,15676,2018.11,15676,1
TAXI,54140,2015.11,54140,1
TAXI,3534,2019.7,3534,1
TAXI,22448,2016.8,22448,1
TAXI,4067,2017.11,4067,1
TAXI,6660,2018.9,6660,1
TAXI,3978,2019.5,3978,1
TAXI,26712,2017.8,26712,1
TAXI,1803,2019.3,1803,1
TAXI,1855,2018.8,1855,1
TAXI,7687,2017.11,7687,1
TAXI,790,2018.8,790,1
TAXI,921,2016.3,921,1
TAXI,2609,2016.4,2609,1
TAXI,259,2017.1,259,1
TAXI,4936,2016.3,4936,1
TAXI,3853,2016.1,3853,1
TAXI,36839,2015.9,36839,1
TAXI,2516,2018.7,2516,1
TAXI,419,2018.8,419,1
TAXI,2152,2016.7,2152,1
TAXI,1469,2019.6,1469,1
TAXI,2057,2018.4,2057,1
TAXI,13254,2016.9,13254,1
TAXI,3404,2016.1,3404,1
TAXI,849,2017.10,849,1
TAXI,1998,2017.6,1998,1
TAXI,18762,2016.5,18762,1
TAXI,4488,2017.9,4488,1
TAXI,10261,2018.12,10261,1
TAXI,972,2018.2,972,1
TAXI,6461,2018.1,6461,1
TAXI,5909,2017.1,5909,1
TAXI,9888,2018.6,9888,1
TAXI,138,2018.10,138,1
TAXI,18012,2016.5,18012,1
TAXI,9078,2016.2,9078,1
TAXI,4024,2016.11,4024,1
TAXI,322,2017.4,322,1
TAXI,22687,2016.2,22687,1
TAXI,2000,2018.3,2000,1
TAXI,1253,2016.6,1253,1
TAXI,6922,2018.5,6922,1
TAXI,428,2018.12,428,1
TAXI,31880,2016.1,31880,1
TAXI,2364,2019.7,2364,1
TAXI,3510,2016.10,3510,1
TAXI,3481,2018.9,3481,1
TAXI,6076,2017.5,6076,1
TAXI,40943,2017.1,40943,1
TAXI,769,2016.9,769,1
TAXI,1285,2017.7,1285,1
TAXI,3329,2018.1,3329,1
TAXI,425,2018.1,425,1
TAXI,4818,2015.12,4818,1
TAXI,732,2019.9,732,1
TAXI,1022,2018.9,1022,1
TAXI,614,2019.3,614,1
TAXI,11825,2018.8,11825,1
TAXI,680,2017.12,680,1
TAXI,2415,2019.5,2415,1
TAXI,2196,2016.5,2196,1
TAXI,692,2017.10,692,1
TAXI,12033,2018.5,12033,1
TAXI,190,2017.4,190,1
TAXI,2966,2018.6,2966,1
TAXI,9501,2016.1,9501,1
TAXI,265,2019.2,265,1
TAXI,1796,2017.3,1796,1
TAXI,1251,2019.7,1251,1
TAXI,780,2019.7,780,1
TAXI,768,2018.8,768,1
TAXI,1923,2018.6,1923,1
TAXI,1140,2016.3,1140,1
TAXI,2067,2015.11,2067,1
TAXI,3800,2019.4,3800,1
TAXI,20,2015.8,20,1
TAXI,2210,2018.5,2210,1
TAXI,385,2019.7,385,1
TAXI,1441,2018.2,1441,1
TAXI,25530,2016.5,25530,1
TAXI,5146,2015.6,5146,1
TAXI,177,2015.5,177,1
TAXI,16081,2015.11,16081,1
TAXI,5559,2017.4,5559,1
TAXI,14602,2019.6,14602,1
TAXI,248,2017.10,248,1
TAXI,531,2017.1,531,1
TAXI,8281,2018.5,8281,1
TAXI,15554,2019.7,15554,1
TAXI,423,2017.9,423,1
TAXI,515,2017.12,515,1
TAXI,35,2018.1,35,1
TAXI,3172,2018.7,3172,1
TAXI,2746,2018.3,2746,1
TAXI,329,2018.6,329,1
TAXI,14933,2016.12,14933,1
TAXI,76,2016.5,76,1
TAXI,27876,2019.4,27876,1
TAXI,3715,2017.1,3715,1
TAXI,239,2015.10,239,1
TAXI,1341,2016.1,1341,1
TAXI,63,2017.5,63,1
TAXI,2357,2017.4,2357,1
TAXI,75,2018.9,75,1
TAXI,1776,2016.12,1776,1
TAXI,2175,2017.4,2175,1
TAXI,250,2016.3,250,1
TAXI,4403,2016.3,4403,1
TAXI,17251,2017.10,17251,1
TAXI,91,2017.11,91,1
TAXI,2947,2015.11,2947,1
TAXI,12342,2015.5,12342,1
TAXI,24,2019.1,24,1
TAXI,824,2017.8,824,1
TAXI,337,2019.9,337,1
TAXI,5607,2015.10,5607,1
TAXI,1799,2015.4,1799,1
GREEN,370,2019.4,370,6
TAXI,3782,2018.11,3782,1
TAXI,1692,2018.6,1692,1
TAXI,35168,2017.1,35168,1
TAXI,154,2016.8,154,1
TAXI,21672,2018.2,21672,1
